STATE	DOMAIN	AGE	HOMEOWNR	NUMCHLD	INCOME	GENDER	WEALTH1	HIT	MBCRAFT	MBGARDEN	MBBOOKS	MBCOLECT	MAGFAML	MAGFEM	MAGMALE	PUBGARDN	PUBCULIN	PUBHLTH	PUBDOITY	PUBNEWFN	PUBPHOTO	PUBOPP	MAJOR	PEPSTRFL	NUMPRM12	NGIFTALL	TARGET_B
CA	U2	62.0	H		5	M	4	25.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	 	 	7.0	1.0	0
OR	R2	62.0	H		5	F		0.0															 	 	13.0	3.0	0
CA	U1		U		5	F		0.0															 	X	14.0	7.0	0
TN	R3	43.0	 			F		0.0															 	X	13.0	16.0	1
GA	T1	40.0	H	1.0	5	M		0.0															 	X	13.0	15.0	1
TN	S2	48.0	H		4	F	8	6.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	 	 	11.0	10.0	0
IL	R3	62.0	H		2	M	2	0.0															 	 	11.0	4.0	1
CA	S2	56.0	H	1.0	4	M		0.0															 	X	13.0	12.0	0
TN	R3	43.0	U		2	F	1	0.0															 	 	10.0	1.0	1
SC	R3	82.0	H		2	M		0.0															 	X	12.0	18.0	0
IL	S1	88.0	H		6	M	8	0.0															 	X	13.0	15.0	0
CA	T1		U		4	F	8	0.0															 	X	25.0	11.0	0
GA	S1	52.0	H		6	F	9	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	13.0	10.0	0
TX	U2	41.0	H		5	M	5	11.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	 	X	11.0	16.0	0
IN	C2	65.0	U		2	F		0.0															 	X	13.0	8.0	0
NC	T2		U		2	M	2	0.0															 	 	18.0	3.0	0
FL	C2	54.0	U	1.0	3	F		0.0															 	X	15.0	5.0	0
TN	T3	86.0	H		5	M	5	7.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	 	X	21.0	15.0	0
TX	T1	75.0	 			F		0.0															 	X	23.0	29.0	0
FL	S1	54.0	H		2	M	8	0.0															 	X	14.0	9.0	0
GA	S1	43.0	H		6	F	9	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	 	 	11.0	1.0	0
AR	T2		U		2	F		0.0															 	 	11.0	4.0	0
CA	T2	52.0	 			M		0.0															 	 	7.0	1.0	0
TN	T2		U		2	F		0.0															 	 	8.0	1.0	0
TX	C1	45.0	H		5	F	8	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	13.0	7.0	0
FL	C2	83.0	H		3	M	4	9.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	 	 	13.0	10.0	0
MI	R2	60.0	U		6	M	4	15.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	1.0	1.0	4.0	0.0	0.0	0.0	0.0	 	 	13.0	9.0	0
IL	T1	62.0	 			F		0.0															 	X	13.0	9.0	0
FL	S2	29.0	 			F		0.0															 	X	10.0	5.0	1
FL	R2		 			F		0.0															 	 	14.0	3.0	0
IL	S1	46.0	U		7	F	9	5.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	 	X	12.0	6.0	0
CO	U3	82.0	H		1	F		0.0															 	X	12.0	30.0	1
NC	S1	73.0	H		7	F	9	0.0															 	 	12.0	8.0	0
MI	C2	87.0	H		5	M	7	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	13.0	29.0	0
MO	R2	44.0	U		4	M		0.0															 	 	14.0	2.0	0
MI	T1	43.0	H		7	F		0.0															 	 	12.0	6.0	0
MD	T1		 			 		0.0															 	X	5.0	10.0	0
NC	C1		 			 		0.0															 	X	6.0	20.0	1
FL	S2	75.0	H		7	M	7	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	13.0	7.0	1
HI	C3		 			F		0.0															 	X	12.0	9.0	0
LA	R2	52.0	H		5	F	7	16.0	1.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	 	X	13.0	5.0	0
FL	T2	80.0	H		2	M	6	0.0															 	X	14.0	15.0	1
AR	S1	62.0	H		5	M	9	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	 	 	13.0	5.0	0
CO	S1	37.0	H	3.0	6	M	8	0.0															 	 	11.0	3.0	0
SC	T2		U		2	F		0.0															 	X	11.0	16.0	1
CA	C3		U		5	F		0.0															 	 	13.0	6.0	1
MI	S1	79.0	H		7	F	9	0.0															 	X	11.0	23.0	0
WA	U1	74.0	H		3	M	9	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	11.0	28.0	0
HI	T1	44.0	H		3	M		0.0															 	 	12.0	2.0	0
CA	S2	57.0	H		5	M	5	11.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	 	X	11.0	9.0	0
CA	U2	75.0	 			F		0.0															 	X	13.0	17.0	1
OH	T1	41.0	H	1.0	7	F	9	6.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	 	 	12.0	3.0	0
AZ	S1	62.0	H		5	M	7	0.0															 	X	12.0	12.0	1
CA	U3	92.0	H		5	M	2	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	14.0	5.0	0
CA	T2	73.0	H		2	F	4	11.0	0.0	0.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	 	X	12.0	7.0	0
LA	S2		U		2	F		0.0															 	X	13.0	11.0	0
IA	C3	84.0	U		1	F		0.0															 	X	15.0	20.0	0
CA	U2	43.0	 			F		0.0															 	X	14.0	23.0	0
IL	U1		H	2.0	4	F	7	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	12.0	8.0	0
GA	T3	64.0	H		3	M	4	0.0															 	X	12.0	11.0	0
CA	T3	46.0	H	3.0	5	F	0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	8.0	1.0	0
IL	T2	52.0	 			F		0.0															 	 	15.0	3.0	1
OK	U2	39.0	H		3	M	3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	12.0	7.0	1
WI	R2	49.0	U		5	M		0.0															 	X	13.0	9.0	0
CA	U3		H		2	M	1	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	15.0	11.0	0
CA	S1	58.0	U		7	F	9	11.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	 	X	13.0	10.0	1
CA	R3		H		3	F	0	7.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	 	 	14.0	5.0	1
WI	S2		U		4	F	7	0.0															 	 	14.0	6.0	1
IN	T2	67.0	H		5	F	8	27.0	1.0	0.0	6.0	0.0	1.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	 	 	9.0	3.0	0
KS	R2	86.0	H		4	F		0.0															 	X	28.0	15.0	0
NC	T2	57.0	 			F		0.0															 	X	11.0	9.0	0
CA	C3	79.0	H	1.0	1	F		0.0															 	X	11.0	7.0	0
WI	R2	93.0	H		3	M	3	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	 	11.0	1.0	0
IN	R2		 			F		0.0															 	 	13.0	4.0	0
IN	S1	48.0	H		7	M	6	0.0															 	 	10.0	4.0	0
CA	T1	27.0	 			M		0.0															 	 	13.0	3.0	0
GA	T1	50.0	H		3	F	9	7.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	12.0	15.0	0
CO	T3	93.0	H		1	F	1	48.0	1.0	3.0	9.0	0.0	2.0	2.0	0.0	3.0	2.0	7.0	8.0	1.0	0.0	1.0	 	 	12.0	8.0	0
FL	C1	84.0	H		4	M	6	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	31.0	13.0	1
GA	T2	69.0	U		3	F	5	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	 	X	12.0	8.0	0
SC	T2	59.0	H		3	F	5	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	21.0	20.0	0
CA	C1	96.0	H		6	M	4	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	 	X	13.0	20.0	0
GA	S1	64.0	H		4	M	8	9.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	 	X	12.0	15.0	0
SC	T2	52.0	U		2	F	3	10.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	 	X	13.0	9.0	0
NC	C3	71.0	H		2	M	2	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	12.0	13.0	0
AZ	R2	74.0	H		2	F		0.0															 	X	13.0	18.0	1
SC	S2	37.0	 			F		0.0															 	 	9.0	2.0	0
CA	C1	54.0	H		7	F		0.0															 	 	11.0	4.0	1
IN	S2	34.0	H	1.0	2	M	6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	12.0	3.0	0
TX	C2	88.0	H		4	M	6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	13.0	14.0	0
MI	T2	66.0	H		2	M	7	0.0															 	 	9.0	3.0	0
OK	R2	82.0	 			F		0.0															 	X	24.0	24.0	0
MI	S1	63.0	H	2.0	6	F	9	12.0	0.0	0.0	2.0	0.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	 	 	13.0	4.0	0
TX	C2		 			F		0.0															 	 	13.0	2.0	0
SC	S2		 			M		0.0															 	 	5.0	1.0	0
IA	T2	48.0	U	3.0	2	F		0.0															 	 	5.0	5.0	0
SC	T1	44.0	H	2.0	4	F		0.0															 	 	12.0	6.0	0
MO	T2	52.0	U		6	F		0.0															 	 	10.0	1.0	0
TX	R1	32.0	U		3	M	6	0.0															 	X	14.0	4.0	0
CA	U2		U		2	F		0.0															 	X	13.0	14.0	1
MI	U3	73.0	H		3	M		0.0															 	X	35.0	29.0	0
CA	C3		U		1	M		0.0															 	 	5.0	1.0	0
CA	 		 			F		0.0															 	 	27.0	6.0	1
GA	R3		 			F		0.0															 	X	16.0	19.0	0
WA	S2	86.0	H		1	F	4	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	13.0	7.0	1
MO	T1		U		2	F		0.0															 	X	12.0	18.0	0
OR	S3	64.0	 			F		0.0															 	X	13.0	11.0	0
FL	R3		U		2	F	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	12.0	16.0	0
NC	C2	52.0	H		5	F	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	13.0	8.0	0
MT	C2		U		2	F		0.0															 	X	10.0	9.0	1
TX	R2	54.0	H	1.0	4	F		0.0															 	X	13.0	4.0	0
LA	T2	73.0	H		3	M	7	27.0	2.0	1.0	7.0	0.0	1.0	0.0	0.0	2.0	0.0	4.0	4.0	0.0	0.0	0.0	 	 	10.0	4.0	0
MI	T2	43.0	H	3.0	6	M		0.0															 	X	12.0	5.0	1
CO	U3	38.0	H		2	F		0.0															 	 	11.0	4.0	0
TX	C3	54.0	H		1	F		0.0															 	X	13.0	16.0	0
MO	T2		 			F		0.0															 	 	10.0	1.0	1
MO	C1	36.0	H		3	F	7	24.0	2.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	 	X	12.0	13.0	0
NC	T1	53.0	H	1.0	5	M	8	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	9.0	11.0	0
UT	R2	81.0	 			M		0.0															 	 	13.0	3.0	0
MN	T2	58.0	 			M		0.0															 	X	15.0	7.0	1
IL	C1	26.0	H		7	M	9	5.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	11.0	42.0	0
IL	U2	61.0	U		2	F	1	0.0															 	X	14.0	6.0	1
CA	U2	35.0	H		5	F	5	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	10.0	8.0	0
CA	S1	54.0	H		7	F		0.0															X	X	30.0	13.0	0
MO	 	63.0	H		5	F	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	X	X	30.0	22.0	0
AK	S1	42.0	H	2.0	5	F	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	13.0	13.0	1
CA	U2	70.0	H		5	M	8	7.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	13.0	2.0	0
NC	C3		H		2	M		0.0															 	X	13.0	9.0	0
KY	S1	57.0	 			M		0.0															 	X	13.0	13.0	0
UT	S1		H		5	F	7	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	14.0	7.0	0
CA	U4	70.0	 			F		0.0															 	 	13.0	5.0	1
CA	U1	38.0	H		6	M	7	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	12.0	27.0	1
FL	C1	76.0	H		5	M	9	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	 	 	9.0	2.0	0
AR	T3	95.0	H		5	F	0	8.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	13.0	14.0	0
CA	U1	48.0	H		5	M	7	0.0															 	 	13.0	3.0	0
MI	C2		 			M		0.0															 	X	10.0	15.0	1
FL	R3		U		7	F		0.0															 	X	15.0	6.0	1
TX	R2	85.0	H		2	M		0.0															 	X	12.0	22.0	0
NE	R2		U		2	M		0.0															 	 	12.0	3.0	0
NY	U2		 			 		0.0															 	 	7.0	10.0	0
MN	S1	73.0	H		5	F	7	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	29.0	36.0	1
SD	R3		U		1	M	5	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	 	X	12.0	20.0	0
NV	U2	86.0	H	1.0	5	F	7	5.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	11.0	16.0	0
OK	C2		 			M		0.0															 	X	12.0	18.0	0
CA	U1		 			F		0.0															 	 	12.0	1.0	0
OR	U1	88.0	H		7	F	9	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	 	 	12.0	2.0	0
CA	R2	68.0	H	1.0	4	F	2	11.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	 	X	13.0	20.0	0
TX	C2	46.0	H		1	F	8	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	11.0	15.0	0
ID	T1	47.0	H		6	M	9	9.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	 	 	12.0	7.0	0
GA	R2	35.0	H		5	F	5	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	14.0	4.0	0
WA	C3		H		4	F	7	0.0															 	X	14.0	20.0	0
NC	C1	83.0	H		2	M	9	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	7.0	25.0	0
CO	C2	43.0	H	1.0	5	F	5	10.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	 	X	13.0	15.0	0
FL	R2		U		2	F		0.0															 	X	19.0	18.0	0
WI	R3	80.0	U		1	F	1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	11.0	15.0	1
IL	S1	24.0	H		6	F	7	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	11.0	1.0	0
TX	T2	67.0	U		1	M	3	11.0	2.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	 	 	12.0	4.0	0
NC	R2	46.0	U		6	F	6	0.0															 	 	13.0	8.0	0
FL	C3	78.0	H		4	M	5	0.0															 	 	13.0	1.0	0
MI	T2	47.0	H	1.0	3	M	6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	13.0	6.0	0
FL	U4	79.0	 			M		0.0															 	X	13.0	15.0	0
NV	S2	72.0	H		4	M	9	21.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	2.0	4.0	1.0	1.0	0.0	0.0	 	X	13.0	14.0	0
GA	R2	29.0	H		3	F	3	0.0															 	 	8.0	1.0	0
CA	S1		 			M		0.0															 	 	30.0	7.0	0
CA	C2		U		1	F		0.0															 	 	12.0	12.0	0
FL	S2	42.0	H	2.0	4	F	3	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	13.0	10.0	1
NE	S2	37.0	H		2	M	7	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	5.0	7.0	1
CA	C1	22.0	H		7	F	7	0.0															 	X	10.0	6.0	0
FL	 	37.0	H	1.0	7	M	7	0.0															 	X	21.0	15.0	1
FL	U3	50.0	H	1.0	5	J	4	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	 	 	13.0	8.0	0
CO	S2		 			F		0.0															 	X	13.0	14.0	0
OK	R3		 			F		0.0															 	X	13.0	20.0	0
TX	T2		H		6	M		0.0															 	X	12.0	4.0	0
MI	S1	90.0	U		2	F	4	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	 	 	12.0	4.0	0
GA	S1		H		6	F	9	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	13.0	5.0	0
TX	C3	30.0	U		2	F		0.0															 	 	11.0	3.0	0
AZ	T3		U		1	F	1	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	13.0	12.0	0
MI	U2	72.0	U		1	F		0.0															 	 	20.0	5.0	0
MO	U2	35.0	H	2.0	4	F	5	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	14.0	11.0	0
NV	R1	70.0	H		7	F	6	11.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	1.0	5.0	0.0	1.0	0.0	0.0	 	 	9.0	2.0	0
FL	T2	48.0	H		2	M		0.0															 	X	11.0	16.0	0
MI	R2	78.0	H		3	M	4	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	14.0	27.0	0
KY	S1	57.0	U		2	M	3	0.0															 	X	13.0	13.0	0
CA	C3		 			F		0.0															 	 	17.0	8.0	0
IL	T2		H		3	F	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	12.0	6.0	0
SC	T2	71.0	U		6	M	8	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	14.0	24.0	1
TX	C1	46.0	U	1.0	7	F		0.0															 	X	14.0	24.0	0
WI	U4	64.0	H		1	M	0	7.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	 	 	8.0	2.0	1
CA	S2	69.0	U		1	F		0.0															 	 	12.0	6.0	0
AL	T2	66.0	U		4	M	8	7.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	 	 	11.0	1.0	0
AR	R3		 			 		0.0															 	 	10.0	1.0	0
MI	C2		 			F		0.0															 	 	12.0	2.0	0
MS	R2		U		4	M		0.0															 	 	10.0	2.0	0
LA	 		U		2	M	9	0.0															 	X	14.0	4.0	0
SC	C2		 			F		0.0															 	 	27.0	11.0	0
CA	U1	67.0	 			 		0.0															 	 	18.0	9.0	0
AL	C3	70.0	H		5	M		0.0															 	X	12.0	12.0	0
CA	S1	50.0	H		4	F	8	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	12.0	18.0	0
HI	S1		H		7	M	8	0.0															 	 	11.0	2.0	0
CA	U3	43.0	H		4	M	1	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	13.0	12.0	1
AL	R2		 			F		0.0															 	 	13.0	2.0	0
CA	U3	82.0	U		1	F		0.0															 	 	13.0	11.0	0
CA	U2		 			F		0.0															 	 	13.0	13.0	1
CA	S3	87.0	H		4	M		0.0															 	X	13.0	14.0	1
TX	S1		 			 		0.0															 	X	7.0	15.0	1
TX	U1	72.0	H		5	M	7	21.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	 	X	14.0	9.0	0
WA	C1	57.0	 			M		0.0															 	X	14.0	9.0	0
NC	R2	50.0	 			M		0.0															 	 	9.0	2.0	0
OH	S1	86.0	U		1	F	9	14.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	 	X	6.0	14.0	0
GA	S1	50.0	 			F		0.0															 	X	12.0	10.0	1
CA	U2	76.0	H		4	M		0.0															 	X	12.0	13.0	0
WI	R2		U		3	U	2	0.0															 	 	13.0	3.0	0
OR	C3	83.0	H		1	F	0	4.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	13.0	8.0	0
CA	T2	82.0	H		2	F	1	22.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	4.0	 	X	12.0	4.0	0
SC	R3	48.0	U		3	F	2	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	 	 	10.0	1.0	0
MO	R2	41.0	H	2.0	5	M	5	7.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	14.0	9.0	0
TX	U4		 			F		0.0															 	 	10.0	2.0	0
NC	R3		 			M		0.0															 	X	13.0	15.0	1
IL	C3	69.0	H		2	F	2	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	X	13.0	15.0	0
IN	R2	68.0	 			M		0.0															 	X	15.0	9.0	0
FL	C2	63.0	H		3	F	2	0.0															 	 	12.0	6.0	0
WA	R2		U		4	F		0.0															 	X	7.0	16.0	0
IA	C2	54.0	H	2.0	7	F	8	6.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	 	X	10.0	10.0	1
CA	S1		H		4	M		0.0															 	X	12.0	14.0	0
IL	U1		H	1.0	4	F	7	5.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	 	X	40.0	26.0	0
CA	U1	51.0	H	3.0	6	M	8	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	13.0	9.0	0
GA	S2	70.0	H		1	F	7	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	X	10.0	14.0	0
IL	T1	41.0	U		6	M	6	8.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	 	 	10.0	5.0	0
WA	 	30.0	 			F		0.0															 	X	27.0	69.0	0
MN	R3	94.0	U		2	F		0.0															 	X	9.0	9.0	0
AZ	R2	32.0	H	1.0	7	F		0.0															 	 	9.0	3.0	0
CA	C1	80.0	 		1	F		0.0															 	 	12.0	2.0	0
GA	R3	61.0	U		3	U		0.0															 	 	14.0	9.0	0
OR	R1	52.0	H		5	U	8	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	13.0	3.0	0
FL	C2	63.0	H		5	F	8	7.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	 	X	13.0	7.0	0
IL	S1		U		3	U	8	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	 	X	13.0	17.0	0
CA	S1	48.0	U	1.0	7	M	9	5.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	 	 	10.0	4.0	1
MI	R2	40.0	U		4	F	5	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	 	 	13.0	5.0	0
