COLLEGE,INCOME,OVERAGE,LEFTOVER,HOUSE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,PROFITABILITY,LEAVE
one,49115.0,185.0,0.0,155230.0,239.0,15.0,11.0,very_unsat,very_high,perhaps,3.87,LEAVE
zero,21474.0,0.0,58.0,448162.0,152.0,0.0,2.0,unsat,little,never_thought,5.98,LEAVE
one,24933.0,0.0,0.0,832810.0,217.0,1.0,10.0,avg,very_little,no,5.84,STAY
zero,84566.0,196.0,67.0,742103.0,260.0,14.0,2.0,unsat,little,actively_looking_into_it,5.94,STAY
one,81541.0,0.0,81.0,539651.0,302.0,1.0,1.0,sat,little,considering,5.98,LEAVE
zero,102815.0,184.0,0.0,852877.0,617.0,24.0,13.0,very_unsat,little,never_thought,4.37,LEAVE
zero,20382.0,0.0,0.0,360037.0,887.0,1.0,14.0,very_sat,little,actively_looking_into_it,3.94,STAY
zero,112232.0,47.0,20.0,270313.0,799.0,3.0,11.0,very_unsat,very_high,no,5.58,STAY
zero,78392.0,197.0,10.0,837204.0,383.0,24.0,5.0,sat,very_high,actively_looking_into_it,5.99,STAY
one,53216.0,47.0,84.0,729134.0,270.0,1.0,1.0,very_unsat,little,considering,4.0,LEAVE
one,66330.0,0.0,26.0,728745.0,311.0,0.0,1.0,very_unsat,avg,actively_looking_into_it,6.29,STAY
one,130387.0,47.0,20.0,628840.0,587.0,5.0,5.0,unsat,very_high,actively_looking_into_it,3.29,STAY
zero,146012.0,53.0,0.0,330484.0,665.0,5.0,2.0,very_unsat,high,no,2.25,LEAVE
zero,132881.0,185.0,0.0,374926.0,576.0,23.0,11.0,unsat,little,considering,3.16,LEAVE
one,28124.0,0.0,0.0,262914.0,176.0,1.0,4.0,very_unsat,very_high,considering,3.37,LEAVE
one,70572.0,222.0,69.0,464622.0,395.0,17.0,1.0,very_unsat,high,no,2.84,STAY
one,50783.0,193.0,17.0,847722.0,311.0,13.0,6.0,unsat,very_little,perhaps,5.8,LEAVE
zero,38728.0,0.0,46.0,360150.0,236.0,0.0,2.0,avg,little,no,6.06,STAY
zero,23758.0,153.0,16.0,260775.0,243.0,13.0,6.0,unsat,little,actively_looking_into_it,1.8,LEAVE
one,48844.0,169.0,60.0,204043.0,146.0,13.0,1.0,unsat,very_little,considering,4.52,STAY
one,83532.0,77.0,7.0,836511.0,380.0,3.0,1.0,very_sat,little,considering,6.84,STAY
zero,132929.0,0.0,0.0,185043.0,718.0,1.0,15.0,very_unsat,high,considering,5.11,STAY
one,80054.0,85.0,0.0,292412.0,672.0,5.0,15.0,very_sat,avg,no,4.59,STAY
one,78649.0,252.0,0.0,606305.0,333.0,20.0,15.0,very_unsat,little,considering,5.71,STAY
zero,73423.0,31.0,81.0,735228.0,337.0,3.0,1.0,sat,little,actively_looking_into_it,7.23,STAY
one,124463.0,63.0,0.0,809219.0,793.0,4.0,11.0,sat,little,considering,6.6,STAY
zero,67701.0,82.0,0.0,288216.0,411.0,4.0,1.0,very_sat,little,considering,5.28,STAY
zero,122868.0,84.0,21.0,532230.0,787.0,4.0,6.0,very_unsat,little,never_thought,3.94,LEAVE
one,50306.0,217.0,11.0,263519.0,253.0,28.0,5.0,very_unsat,little,no,3.35,LEAVE
one,122527.0,184.0,84.0,940138.0,701.0,29.0,2.0,very_unsat,high,actively_looking_into_it,4.17,LEAVE
zero,24032.0,59.0,88.0,245687.0,228.0,5.0,1.0,very_unsat,little,actively_looking_into_it,6.16,STAY
one,84200.0,0.0,0.0,345975.0,387.0,1.0,14.0,very_unsat,little,actively_looking_into_it,3.69,STAY
zero,65497.0,187.0,50.0,501324.0,257.0,23.0,2.0,very_sat,very_little,never_thought,4.24,LEAVE
one,25485.0,215.0,0.0,215330.0,160.0,22.0,1.0,very_unsat,very_little,perhaps,4.07,LEAVE
one,43533.0,227.0,5.0,964999.0,175.0,26.0,5.0,very_unsat,very_high,considering,6.19,STAY
zero,102030.0,83.0,19.0,480748.0,474.0,11.0,4.0,very_unsat,very_little,never_thought,3.24,STAY
one,27460.0,52.0,19.0,462818.0,667.0,5.0,5.0,very_sat,avg,considering,4.5,STAY
zero,21926.0,189.0,61.0,267796.0,157.0,1.0,12.0,unsat,little,considering,5.13,STAY
one,102261.0,36.0,0.0,240581.0,520.0,4.0,2.0,very_unsat,high,considering,3.33,LEAVE
one,50819.0,64.0,0.0,824894.0,322.0,12.0,9.0,very_unsat,very_little,no,6.34,STAY
zero,103318.0,53.0,15.0,541538.0,550.0,15.0,4.0,unsat,very_high,actively_looking_into_it,3.86,LEAVE
zero,108511.0,0.0,18.0,281857.0,803.0,1.0,4.0,avg,very_little,never_thought,4.17,STAY
one,21388.0,0.0,0.0,574899.0,240.0,1.0,12.0,unsat,very_little,considering,4.76,LEAVE
zero,105772.0,0.0,41.0,262373.0,708.0,1.0,2.0,very_sat,very_little,perhaps,5.47,LEAVE
zero,40463.0,0.0,0.0,194273.0,184.0,0.0,15.0,avg,high,actively_looking_into_it,3.64,STAY
one,114952.0,215.0,0.0,465608.0,896.0,21.0,12.0,very_unsat,little,actively_looking_into_it,4.61,LEAVE
one,40074.0,39.0,0.0,293413.0,211.0,5.0,8.0,very_unsat,little,actively_looking_into_it,5.12,STAY
zero,128797.0,234.0,22.0,879651.0,488.0,24.0,5.0,very_unsat,very_little,perhaps,3.71,LEAVE
one,127653.0,0.0,0.0,429674.0,724.0,0.0,10.0,very_unsat,very_little,considering,2.86,STAY
one,63071.0,0.0,0.0,560039.0,330.0,0.0,5.0,very_sat,very_little,actively_looking_into_it,4.88,LEAVE
one,141140.0,233.0,14.0,362583.0,810.0,26.0,5.0,very_unsat,little,considering,2.54,LEAVE
one,123650.0,198.0,0.0,901022.0,766.0,22.0,8.0,very_unsat,little,considering,2.04,LEAVE
zero,125382.0,225.0,18.0,728682.0,860.0,15.0,6.0,very_sat,very_high,considering,4.53,LEAVE
one,20259.0,69.0,0.0,525981.0,226.0,4.0,10.0,sat,little,no,1.33,LEAVE
one,38978.0,134.0,10.0,348197.0,152.0,10.0,6.0,very_sat,little,considering,4.03,LEAVE
one,109626.0,67.0,17.0,698261.0,308.0,11.0,2.0,very_unsat,little,actively_looking_into_it,5.29,STAY
one,47654.0,46.0,79.0,225501.0,223.0,3.0,1.0,very_unsat,very_little,considering,6.22,STAY
zero,23881.0,192.0,55.0,686205.0,218.0,17.0,2.0,very_sat,little,actively_looking_into_it,4.05,STAY
one,81070.0,177.0,52.0,280313.0,384.0,18.0,1.0,very_sat,very_high,considering,3.3,LEAVE
one,75034.0,247.0,0.0,734569.0,347.0,18.0,10.0,unsat,very_little,no,3.78,STAY
zero,153842.0,174.0,0.0,416517.0,353.0,11.0,13.0,very_sat,very_high,never_thought,4.03,LEAVE
one,54149.0,0.0,43.0,268861.0,291.0,0.0,1.0,very_unsat,little,considering,6.08,LEAVE
zero,32440.0,53.0,0.0,808002.0,233.0,5.0,11.0,very_sat,very_little,considering,6.27,STAY
zero,95083.0,214.0,70.0,240271.0,251.0,1.0,2.0,very_unsat,high,never_thought,3.76,STAY
zero,33828.0,154.0,0.0,150910.0,195.0,20.0,10.0,very_unsat,very_high,considering,4.88,LEAVE
one,121432.0,0.0,59.0,488809.0,458.0,0.0,2.0,very_unsat,very_high,considering,6.53,STAY
one,156943.0,50.0,82.0,651047.0,673.0,4.0,1.0,unsat,very_little,considering,7.63,STAY
zero,156677.0,166.0,48.0,396543.0,458.0,10.0,1.0,sat,very_little,considering,3.83,LEAVE
one,33500.0,0.0,0.0,196130.0,242.0,0.0,12.0,sat,little,never_thought,2.81,LEAVE
one,128908.0,70.0,12.0,281821.0,563.0,4.0,6.0,very_unsat,very_high,never_thought,4.1,STAY
one,30199.0,0.0,15.0,168388.0,677.0,0.0,6.0,very_unsat,high,actively_looking_into_it,4.61,STAY
zero,108011.0,62.0,81.0,212408.0,864.0,17.0,1.0,very_sat,little,perhaps,5.47,LEAVE
one,23005.0,0.0,0.0,430740.0,371.0,4.0,13.0,very_unsat,high,considering,4.03,LEAVE
one,97527.0,242.0,0.0,623910.0,300.0,14.0,9.0,very_unsat,very_high,considering,4.31,LEAVE
one,83579.0,0.0,0.0,255312.0,388.0,1.0,6.0,very_sat,little,actively_looking_into_it,4.12,STAY
one,142333.0,51.0,20.0,352542.0,817.0,5.0,4.0,avg,little,actively_looking_into_it,3.65,STAY
one,150198.0,203.0,0.0,205048.0,681.0,21.0,13.0,unsat,very_high,actively_looking_into_it,2.95,STAY
one,130233.0,73.0,0.0,748445.0,572.0,4.0,14.0,very_unsat,little,no,2.52,LEAVE
zero,110132.0,46.0,0.0,412391.0,564.0,4.0,8.0,very_unsat,little,considering,4.97,STAY
one,126744.0,44.0,8.0,973576.0,745.0,5.0,6.0,avg,very_high,no,4.6,STAY
zero,152338.0,0.0,24.0,836623.0,725.0,0.0,5.0,very_unsat,avg,actively_looking_into_it,5.46,STAY
zero,132772.0,61.0,21.0,957405.0,417.0,4.0,6.0,very_unsat,very_little,considering,4.66,STAY
zero,130178.0,64.0,0.0,671043.0,680.0,5.0,10.0,unsat,very_high,no,3.41,STAY
zero,32080.0,0.0,0.0,679562.0,231.0,1.0,15.0,very_sat,little,never_thought,5.65,STAY
one,130461.0,0.0,21.0,653233.0,682.0,1.0,6.0,very_unsat,little,considering,5.63,LEAVE
zero,63965.0,208.0,0.0,953886.0,294.0,21.0,2.0,very_unsat,very_little,perhaps,6.74,STAY
one,32080.0,200.0,0.0,164505.0,178.0,18.0,8.0,very_sat,little,actively_looking_into_it,2.38,LEAVE
one,77743.0,74.0,49.0,591249.0,332.0,5.0,2.0,very_sat,very_little,actively_looking_into_it,6.1,LEAVE
zero,53086.0,171.0,0.0,166024.0,357.0,20.0,15.0,very_unsat,little,considering,3.52,LEAVE
zero,104889.0,0.0,18.0,176923.0,754.0,1.0,4.0,very_sat,little,actively_looking_into_it,3.34,LEAVE
one,23596.0,50.0,0.0,569572.0,139.0,3.0,13.0,unsat,very_little,actively_looking_into_it,2.72,LEAVE
zero,141851.0,0.0,0.0,324124.0,431.0,1.0,9.0,unsat,very_little,actively_looking_into_it,4.3,STAY
zero,156835.0,71.0,9.0,802192.0,770.0,4.0,5.0,very_unsat,very_little,considering,4.5,LEAVE
one,96364.0,0.0,0.0,229277.0,294.0,1.0,15.0,sat,little,considering,3.85,STAY
zero,67087.0,160.0,0.0,726882.0,278.0,17.0,10.0,very_unsat,very_little,considering,7.53,STAY
one,82797.0,152.0,11.0,181316.0,340.0,27.0,6.0,very_sat,very_high,considering,3.37,LEAVE
zero,48025.0,196.0,84.0,596826.0,171.0,13.0,2.0,unsat,little,no,3.49,LEAVE
zero,55045.0,66.0,57.0,198788.0,368.0,4.0,1.0,unsat,very_high,actively_looking_into_it,4.99,LEAVE
zero,105540.0,72.0,9.0,214522.0,477.0,5.0,5.0,unsat,very_high,no,3.4,LEAVE
one,93714.0,211.0,47.0,494024.0,304.0,29.0,1.0,very_unsat,very_high,actively_looking_into_it,3.34,LEAVE
one,151647.0,203.0,76.0,565501.0,805.0,12.0,2.0,unsat,high,never_thought,2.97,LEAVE
one,131010.0,75.0,21.0,271034.0,530.0,5.0,5.0,very_unsat,little,actively_looking_into_it,3.29,LEAVE
zero,41826.0,167.0,42.0,898704.0,138.0,0.0,1.0,unsat,avg,considering,5.9,STAY
zero,92595.0,223.0,41.0,844142.0,337.0,23.0,2.0,very_sat,little,considering,5.08,LEAVE
zero,62608.0,0.0,5.0,982238.0,316.0,1.0,5.0,sat,very_little,considering,5.24,LEAVE
one,45374.0,0.0,6.0,546418.0,171.0,1.0,4.0,very_sat,little,actively_looking_into_it,3.51,STAY
one,114271.0,64.0,8.0,850837.0,411.0,3.0,1.0,very_sat,very_high,no,3.46,STAY
one,117550.0,203.0,0.0,436948.0,761.0,24.0,9.0,very_sat,very_high,considering,4.66,STAY
zero,35888.0,0.0,35.0,798014.0,135.0,1.0,1.0,very_sat,very_little,considering,4.63,LEAVE
one,143156.0,212.0,33.0,809637.0,799.0,25.0,1.0,very_sat,little,no,2.86,STAY
zero,156058.0,0.0,67.0,468788.0,742.0,1.0,1.0,very_unsat,very_little,actively_looking_into_it,6.75,LEAVE
zero,74556.0,91.0,34.0,797851.0,288.0,5.0,1.0,sat,very_high,no,4.23,STAY
zero,87209.0,52.0,11.0,975591.0,374.0,3.0,4.0,very_sat,very_little,never_thought,3.99,LEAVE
zero,52421.0,0.0,14.0,283158.0,350.0,1.0,6.0,very_sat,avg,no,1.72,LEAVE
zero,33824.0,51.0,31.0,901007.0,150.0,3.0,1.0,very_unsat,very_high,never_thought,5.42,STAY
one,94837.0,226.0,53.0,626922.0,346.0,14.0,2.0,very_unsat,little,actively_looking_into_it,6.94,STAY
one,57015.0,208.0,39.0,906876.0,317.0,24.0,1.0,very_unsat,very_high,never_thought,5.65,LEAVE
one,29534.0,63.0,35.0,383452.0,176.0,3.0,2.0,very_unsat,high,actively_looking_into_it,6.97,STAY
zero,80993.0,209.0,0.0,152701.0,175.0,25.0,13.0,very_unsat,little,considering,3.03,STAY
zero,118526.0,59.0,17.0,371376.0,448.0,4.0,5.0,very_sat,high,actively_looking_into_it,3.03,LEAVE
zero,46309.0,178.0,21.0,237019.0,155.0,19.0,8.0,unsat,little,considering,3.45,LEAVE
zero,21434.0,35.0,34.0,343964.0,176.0,4.0,2.0,very_sat,high,actively_looking_into_it,6.22,LEAVE
one,45130.0,35.0,14.0,308918.0,202.0,0.0,5.0,avg,little,never_thought,5.5,LEAVE
zero,93033.0,58.0,38.0,160999.0,564.0,4.0,2.0,unsat,little,perhaps,5.89,LEAVE
one,149744.0,213.0,10.0,675132.0,619.0,13.0,5.0,very_sat,very_little,no,4.81,LEAVE
one,70300.0,211.0,18.0,327788.0,492.0,18.0,5.0,very_unsat,very_high,considering,3.64,LEAVE
zero,47821.0,67.0,33.0,249805.0,176.0,4.0,1.0,very_sat,high,never_thought,4.86,LEAVE
zero,91816.0,263.0,5.0,153067.0,236.0,24.0,4.0,sat,very_high,considering,2.96,LEAVE
zero,44601.0,0.0,0.0,497161.0,152.0,0.0,13.0,very_sat,very_high,no,3.55,LEAVE
one,40658.0,0.0,0.0,303985.0,168.0,14.0,15.0,avg,very_little,considering,5.23,LEAVE
zero,148904.0,72.0,0.0,239197.0,845.0,21.0,14.0,sat,avg,actively_looking_into_it,5.97,STAY
zero,92973.0,0.0,74.0,373885.0,299.0,0.0,4.0,very_unsat,very_high,considering,6.9,LEAVE
zero,127788.0,50.0,0.0,868929.0,509.0,5.0,2.0,unsat,little,perhaps,4.12,LEAVE
one,88582.0,237.0,14.0,309422.0,227.0,23.0,6.0,very_sat,very_high,considering,3.73,LEAVE
zero,139727.0,62.0,16.0,885202.0,542.0,22.0,5.0,avg,very_high,considering,3.39,STAY
zero,84271.0,197.0,0.0,486678.0,257.0,29.0,2.0,very_unsat,little,never_thought,4.2,STAY
one,131401.0,0.0,21.0,390541.0,885.0,1.0,6.0,very_unsat,little,never_thought,4.13,STAY
zero,50073.0,0.0,15.0,545977.0,268.0,0.0,6.0,avg,high,considering,2.77,LEAVE
one,70449.0,95.0,80.0,921981.0,367.0,5.0,2.0,very_unsat,very_high,no,5.83,STAY
one,91085.0,167.0,24.0,364913.0,135.0,12.0,11.0,very_sat,very_high,no,2.02,LEAVE
zero,153344.0,0.0,70.0,197346.0,561.0,1.0,2.0,very_sat,very_little,considering,4.61,LEAVE
one,106375.0,65.0,14.0,246657.0,845.0,3.0,5.0,avg,very_little,considering,2.79,STAY
zero,55141.0,0.0,0.0,842833.0,637.0,0.0,8.0,very_sat,little,no,6.26,STAY
one,71811.0,214.0,48.0,619310.0,323.0,29.0,1.0,very_sat,little,actively_looking_into_it,3.79,LEAVE
one,125719.0,0.0,81.0,856408.0,672.0,0.0,2.0,very_sat,very_high,considering,5.74,STAY
zero,38473.0,183.0,0.0,994540.0,169.0,13.0,14.0,very_unsat,very_little,actively_looking_into_it,7.67,STAY
zero,87209.0,0.0,0.0,700947.0,271.0,0.0,12.0,unsat,avg,no,6.79,STAY
zero,137814.0,70.0,5.0,189358.0,564.0,3.0,5.0,very_sat,little,considering,2.4,STAY
zero,30211.0,0.0,15.0,652362.0,165.0,1.0,4.0,avg,little,no,4.49,LEAVE
one,101439.0,0.0,20.0,760220.0,829.0,1.0,5.0,very_unsat,very_high,actively_looking_into_it,3.05,LEAVE
one,105894.0,31.0,22.0,489144.0,660.0,28.0,4.0,unsat,very_high,considering,2.75,LEAVE
zero,95768.0,0.0,57.0,730266.0,373.0,13.0,2.0,very_unsat,little,never_thought,4.45,STAY
one,106143.0,181.0,5.0,961033.0,613.0,18.0,6.0,unsat,little,no,3.14,STAY
zero,47700.0,46.0,20.0,258045.0,197.0,4.0,5.0,very_sat,high,never_thought,2.52,LEAVE
zero,62195.0,0.0,72.0,369875.0,269.0,0.0,1.0,very_unsat,very_little,never_thought,5.89,LEAVE
one,127905.0,214.0,16.0,993528.0,632.0,3.0,5.0,avg,very_little,actively_looking_into_it,4.1,LEAVE
one,124534.0,39.0,0.0,607753.0,547.0,5.0,9.0,very_sat,high,no,4.33,STAY
one,146120.0,73.0,17.0,212288.0,562.0,5.0,4.0,unsat,very_high,actively_looking_into_it,2.99,LEAVE
one,98927.0,0.0,6.0,282275.0,278.0,0.0,4.0,very_unsat,high,no,4.92,LEAVE
one,35940.0,42.0,85.0,393790.0,193.0,5.0,1.0,very_unsat,very_high,no,7.63,STAY
zero,22902.0,49.0,6.0,230579.0,158.0,3.0,6.0,very_unsat,little,considering,4.54,STAY
zero,41007.0,241.0,8.0,204589.0,236.0,24.0,5.0,very_unsat,little,considering,3.85,LEAVE
zero,113644.0,36.0,0.0,263461.0,807.0,4.0,11.0,very_unsat,little,considering,2.61,LEAVE
one,26406.0,67.0,0.0,892797.0,226.0,3.0,11.0,very_unsat,very_high,actively_looking_into_it,4.61,LEAVE
one,136353.0,177.0,8.0,454155.0,419.0,10.0,6.0,very_unsat,high,actively_looking_into_it,4.36,LEAVE
zero,38642.0,37.0,0.0,291890.0,130.0,4.0,2.0,very_sat,little,considering,3.8,STAY
zero,41012.0,57.0,40.0,262498.0,151.0,5.0,11.0,very_sat,very_little,never_thought,5.57,LEAVE
zero,103426.0,0.0,0.0,555518.0,667.0,1.0,8.0,very_unsat,very_high,considering,2.74,LEAVE
one,158807.0,71.0,10.0,239347.0,426.0,3.0,5.0,very_sat,very_high,never_thought,4.97,STAY
one,111917.0,153.0,5.0,262034.0,837.0,18.0,4.0,very_sat,very_little,no,3.63,LEAVE
one,156399.0,169.0,19.0,973445.0,480.0,22.0,1.0,very_unsat,very_little,no,3.74,LEAVE
zero,49827.0,0.0,35.0,524429.0,217.0,0.0,1.0,very_unsat,very_little,considering,6.51,LEAVE
one,126417.0,0.0,0.0,357151.0,523.0,0.0,9.0,very_sat,very_high,considering,5.16,STAY
zero,104712.0,0.0,84.0,174959.0,724.0,1.0,15.0,avg,very_high,considering,6.14,LEAVE
one,36597.0,0.0,6.0,687674.0,217.0,1.0,5.0,sat,little,actively_looking_into_it,6.49,STAY
zero,140079.0,62.0,0.0,760466.0,887.0,5.0,11.0,very_unsat,very_little,no,2.71,LEAVE
one,97418.0,0.0,0.0,362325.0,385.0,17.0,9.0,avg,very_high,no,3.7,LEAVE
zero,62378.0,190.0,0.0,294733.0,330.0,3.0,8.0,very_sat,very_little,considering,3.06,LEAVE
zero,45812.0,222.0,51.0,308084.0,206.0,20.0,2.0,very_sat,very_little,actively_looking_into_it,3.85,LEAVE
one,51341.0,0.0,42.0,317608.0,344.0,0.0,11.0,very_unsat,little,perhaps,4.95,STAY
one,79454.0,209.0,0.0,250502.0,306.0,15.0,8.0,very_unsat,very_little,considering,3.61,LEAVE
one,33323.0,63.0,54.0,432937.0,189.0,5.0,1.0,unsat,little,no,6.08,STAY
one,22656.0,62.0,37.0,830180.0,189.0,4.0,1.0,very_sat,high,never_thought,7.65,STAY
zero,104831.0,228.0,13.0,217334.0,789.0,13.0,5.0,very_unsat,avg,considering,2.87,LEAVE
one,32766.0,230.0,66.0,850207.0,178.0,25.0,1.0,unsat,little,considering,5.27,STAY
one,52498.0,76.0,18.0,851815.0,392.0,0.0,5.0,very_unsat,little,considering,6.78,STAY
zero,125408.0,131.0,24.0,400588.0,776.0,1.0,1.0,unsat,very_high,considering,2.5,LEAVE
zero,93645.0,0.0,53.0,234444.0,306.0,0.0,1.0,unsat,little,never_thought,4.67,LEAVE
one,139043.0,38.0,40.0,937934.0,779.0,4.0,6.0,unsat,very_little,considering,4.75,STAY
zero,122581.0,54.0,0.0,218198.0,522.0,5.0,14.0,very_sat,high,never_thought,4.55,STAY
one,84889.0,0.0,8.0,904211.0,656.0,15.0,5.0,avg,high,considering,4.95,STAY
one,86183.0,190.0,5.0,965250.0,377.0,12.0,6.0,very_unsat,avg,actively_looking_into_it,8.13,STAY
one,31332.0,0.0,29.0,170960.0,226.0,0.0,2.0,avg,little,actively_looking_into_it,5.52,STAY
one,157234.0,0.0,36.0,781047.0,485.0,1.0,1.0,very_sat,very_little,actively_looking_into_it,5.92,LEAVE
zero,123183.0,0.0,18.0,707732.0,692.0,1.0,6.0,avg,little,considering,3.39,LEAVE
one,137743.0,0.0,44.0,380875.0,705.0,1.0,9.0,very_unsat,little,considering,6.9,STAY
one,95713.0,0.0,6.0,923119.0,324.0,1.0,6.0,very_unsat,little,no,6.97,STAY
one,87912.0,229.0,14.0,213350.0,281.0,19.0,6.0,very_unsat,very_high,no,4.62,STAY
one,146816.0,0.0,52.0,251150.0,741.0,1.0,1.0,very_sat,little,considering,6.03,STAY
one,85388.0,55.0,77.0,316489.0,311.0,3.0,2.0,sat,little,no,7.32,STAY
zero,31966.0,241.0,70.0,183894.0,141.0,27.0,1.0,very_unsat,very_little,actively_looking_into_it,3.54,LEAVE
zero,117681.0,0.0,10.0,410740.0,696.0,3.0,5.0,sat,very_high,never_thought,3.57,STAY
zero,21224.0,207.0,77.0,239947.0,184.0,10.0,12.0,very_unsat,high,considering,3.85,STAY
zero,32860.0,211.0,0.0,551264.0,207.0,10.0,11.0,very_sat,very_high,actively_looking_into_it,4.17,LEAVE
zero,49234.0,67.0,0.0,949321.0,152.0,3.0,9.0,unsat,little,actively_looking_into_it,6.34,STAY
one,150637.0,61.0,85.0,312087.0,507.0,5.0,2.0,unsat,little,actively_looking_into_it,6.01,LEAVE
one,49188.0,180.0,23.0,189510.0,218.0,24.0,4.0,very_sat,very_little,never_thought,4.47,LEAVE
zero,95257.0,204.0,0.0,733162.0,363.0,21.0,8.0,very_sat,little,actively_looking_into_it,6.74,STAY
zero,113759.0,228.0,0.0,274758.0,698.0,29.0,12.0,very_unsat,very_little,considering,4.53,LEAVE
zero,91552.0,219.0,5.0,373655.0,251.0,10.0,6.0,very_sat,very_little,perhaps,2.75,LEAVE
one,48992.0,49.0,20.0,529076.0,135.0,3.0,2.0,unsat,very_little,no,4.15,LEAVE
one,44936.0,78.0,0.0,251584.0,584.0,5.0,9.0,very_unsat,very_high,perhaps,2.7,LEAVE
zero,35381.0,0.0,0.0,536554.0,219.0,1.0,10.0,very_unsat,very_high,actively_looking_into_it,4.42,STAY
zero,122579.0,72.0,36.0,892922.0,832.0,5.0,2.0,unsat,little,considering,5.96,STAY
zero,140457.0,62.0,0.0,836320.0,769.0,3.0,8.0,very_sat,very_high,actively_looking_into_it,4.22,STAY
one,24195.0,230.0,12.0,672146.0,706.0,26.0,6.0,very_unsat,very_little,considering,5.71,STAY
zero,158678.0,161.0,0.0,738241.0,517.0,19.0,10.0,avg,little,considering,3.48,STAY
zero,97585.0,0.0,0.0,245708.0,265.0,0.0,14.0,very_sat,little,actively_looking_into_it,2.56,LEAVE
zero,117767.0,209.0,24.0,431868.0,470.0,24.0,11.0,very_unsat,very_high,actively_looking_into_it,4.99,LEAVE
one,29645.0,61.0,34.0,230293.0,175.0,10.0,1.0,very_unsat,little,never_thought,6.38,STAY
zero,25569.0,74.0,0.0,163489.0,239.0,3.0,11.0,avg,little,considering,3.81,STAY
one,28133.0,195.0,37.0,173830.0,305.0,24.0,1.0,very_unsat,high,considering,2.83,LEAVE
one,65174.0,206.0,75.0,406152.0,378.0,25.0,2.0,very_unsat,little,considering,3.49,LEAVE
zero,91783.0,47.0,12.0,283434.0,312.0,5.0,5.0,unsat,high,considering,3.13,STAY
zero,81861.0,0.0,16.0,214008.0,384.0,0.0,2.0,very_sat,little,never_thought,2.84,LEAVE
one,159403.0,55.0,39.0,863499.0,743.0,5.0,1.0,unsat,little,considering,6.09,LEAVE
one,42447.0,0.0,46.0,260652.0,148.0,0.0,5.0,unsat,little,no,6.24,STAY
one,34463.0,0.0,85.0,522046.0,472.0,14.0,2.0,unsat,little,considering,6.75,STAY
one,151401.0,0.0,0.0,361224.0,461.0,1.0,2.0,unsat,high,no,3.91,STAY
zero,135661.0,67.0,19.0,173418.0,764.0,5.0,4.0,very_unsat,little,considering,2.86,LEAVE
one,23241.0,278.0,0.0,989656.0,202.0,20.0,15.0,very_unsat,very_high,actively_looking_into_it,6.32,STAY
zero,80580.0,75.0,78.0,237360.0,379.0,4.0,1.0,very_unsat,very_little,no,7.63,STAY
one,146140.0,186.0,0.0,673053.0,850.0,28.0,9.0,very_unsat,very_little,considering,2.6,LEAVE
zero,147493.0,58.0,0.0,284712.0,852.0,5.0,12.0,sat,very_little,actively_looking_into_it,3.35,LEAVE
one,24945.0,74.0,21.0,295485.0,166.0,4.0,4.0,very_unsat,little,considering,4.03,STAY
one,159615.0,60.0,0.0,626677.0,597.0,4.0,8.0,unsat,little,actively_looking_into_it,6.32,STAY
one,30569.0,252.0,86.0,315187.0,464.0,23.0,1.0,sat,very_high,actively_looking_into_it,2.81,LEAVE
zero,142282.0,232.0,28.0,600292.0,143.0,15.0,1.0,very_sat,little,no,3.41,LEAVE
one,35235.0,0.0,58.0,642253.0,145.0,1.0,2.0,unsat,avg,considering,6.69,LEAVE
zero,103594.0,0.0,0.0,378420.0,872.0,0.0,15.0,avg,very_high,considering,4.98,STAY
one,43761.0,0.0,23.0,967658.0,242.0,0.0,6.0,very_sat,little,considering,5.24,STAY
zero,21762.0,239.0,14.0,972595.0,164.0,29.0,6.0,very_unsat,very_little,actively_looking_into_it,6.36,STAY
one,138513.0,234.0,8.0,659204.0,332.0,11.0,5.0,unsat,little,considering,2.28,LEAVE
zero,103886.0,0.0,20.0,215453.0,770.0,0.0,5.0,very_sat,little,considering,3.65,STAY
zero,152851.0,0.0,0.0,432252.0,702.0,1.0,10.0,very_sat,very_little,actively_looking_into_it,3.5,STAY
one,113082.0,18.0,22.0,582260.0,406.0,5.0,6.0,sat,very_high,considering,3.13,LEAVE
one,87478.0,0.0,76.0,826522.0,821.0,1.0,2.0,avg,little,perhaps,7.5,STAY
one,38923.0,64.0,41.0,539268.0,867.0,3.0,1.0,very_unsat,little,actively_looking_into_it,4.29,LEAVE
one,85638.0,220.0,0.0,299824.0,373.0,18.0,11.0,very_sat,little,perhaps,2.15,LEAVE
one,38240.0,0.0,0.0,680303.0,177.0,0.0,10.0,avg,very_little,considering,5.21,STAY
zero,27569.0,77.0,0.0,154211.0,217.0,5.0,14.0,sat,very_little,considering,5.99,STAY
one,152210.0,69.0,19.0,314820.0,615.0,4.0,4.0,very_sat,little,actively_looking_into_it,3.09,STAY
one,53203.0,0.0,86.0,396648.0,259.0,1.0,1.0,very_sat,little,considering,5.51,LEAVE
zero,135265.0,157.0,15.0,408016.0,134.0,10.0,4.0,unsat,very_little,actively_looking_into_it,3.31,LEAVE
